DISTRICT,DD200AC01218R,DD200AC01318R,DD200AC01S18R,DD200AM01218R,DD200AM01318R,DD200AM01S18R,DD200AR01218R,DD200AR01318R,DD200AR01S18R,DD200AS01218R,DD200AS01318R,DD200AS01S18R,DD200AW01218R,DD200AW01318R,DD200AW01S18R,DD300AC01218R,DD300AC01318R,DD300AC01S18R,DD300AM01218R,DD300AM01318R,DD300AM01S18R,DD300AR01218R,DD300AR01318R,DD300AR01S18R,DD300AS01218R,DD300AS01318R,DD300AS01S18R,DD300AW01218R,DD300AW01318R,DD300AW01S18R,DD400AC01218R,DD400AC01318R,DD400AC01S18R,DD400AM01218R,DD400AM01318R,DD400AM01S18R,DD400AR01218R,DD400AR01318R,DD400AR01S18R,DD400AS01218R,DD400AS01318R,DD400AS01S18R,DD400AW01218R,DD400AW01318R,DD400AW01S18R,DDA00AC01218R,DDA00AC01318R,DDA00AC01S18R,DDA00AM01218R,DDA00AM01318R,DDA00AM01S18R,DDA00AR01218R,DDA00AR01318R,DDA00AR01S18R,DDA00AS01218R,DDA00AS01318R,DDA00AS01S18R,DDA00AW01218R,DDA00AW01318R,DDA00AW01S18R,DDB00AC01218R,DDB00AC01318R,DDB00AC01S18R,DDB00AM01218R,DDB00AM01318R,DDB00AM01S18R,DDB00AR01218R,DDB00AR01318R,DDB00AR01S18R,DDB00AS01218R,DDB00AS01318R,DDB00AS01S18R,DDB00AW01218R,DDB00AW01318R,DDB00AW01S18R,DDE00AC01218R,DDE00AC01318R,DDE00AC01S18R,DDE00AM01218R,DDE00AM01318R,DDE00AM01S18R,DDE00AR01218R,DDE00AR01318R,DDE00AR01S18R,DDE00AS01218R,DDE00AS01318R,DDE00AS01S18R,DDE00AW01218R,DDE00AW01318R,DDE00AW01S18R,DDF00AC01218R,DDF00AC01318R,DDF00AC01S18R,DDF00AM01218R,DDF00AM01318R,DDF00AM01S18R,DDF00AR01218R,DDF00AR01318R,DDF00AR01S18R,DDF00AS01218R,DDF00AS01318R,DDF00AS01S18R,DDF00AW01218R,DDF00AW01318R,DDF00AW01S18R,DDH00AC01218R,DDH00AC01318R,DDH00AC01S18R,DDH00AM01218R,DDH00AM01318R,DDH00AM01S18R,DDH00AR01218R,DDH00AR01318R,DDH00AR01S18R,DDH00AS01218R,DDH00AS01318R,DDH00AS01S18R,DDH00AW01218R,DDH00AW01318R,DDH00AW01S18R,DDI00AC01218R,DDI00AC01318R,DDI00AC01S18R,DDI00AM01218R,DDI00AM01318R,DDI00AM01S18R,DDI00AR01218R,DDI00AR01318R,DDI00AR01S18R,DDI00AS01218R,DDI00AS01318R,DDI00AS01S18R,DDI00AW01218R,DDI00AW01318R,DDI00AW01S18R,DDL00AC01218R,DDL00AC01318R,DDL00AC01S18R,DDL00AM01218R,DDL00AM01318R,DDL00AM01S18R,DDL00AR01218R,DDL00AR01318R,DDL00AR01S18R,DDL00AS01218R,DDL00AS01318R,DDL00AS01S18R,DDL00AW01218R,DDL00AW01318R,DDL00AW01S18R,DDM00AC01218R,DDM00AC01318R,DDM00AC01S18R,DDM00AM01218R,DDM00AM01318R,DDM00AM01S18R,DDM00AR01218R,DDM00AR01318R,DDM00AR01S18R,DDM00AS01218R,DDM00AS01318R,DDM00AS01S18R,DDM00AW01218R,DDM00AW01318R,DDM00AW01S18R,DDR00AC01218R,DDR00AC01318R,DDR00AC01S18R,DDR00AM01218R,DDR00AM01318R,DDR00AM01S18R,DDR00AR01218R,DDR00AR01318R,DDR00AR01S18R,DDR00AS01218R,DDR00AS01318R,DDR00AS01S18R,DDR00AW01218R,DDR00AW01318R,DDR00AW01S18R,DDS00AC01218R,DDS00AC01318R,DDS00AC01S18R,DDS00AM01218R,DDS00AM01318R,DDS00AM01S18R,DDS00AR01218R,DDS00AR01318R,DDS00AR01S18R,DDS00AS01218R,DDS00AS01318R,DDS00AS01S18R,DDS00AW01218R,DDS00AW01318R,DDS00AW01S18R,DDW00AC01218R,DDW00AC01318R,DDW00AC01S18R,DDW00AM01218R,DDW00AM01318R,DDW00AM01S18R,DDW00AR01218R,DDW00AR01318R,DDW00AR01S18R,DDW00AS01218R,DDW00AS01318R,DDW00AS01S18R,DDW00AW01218R,DDW00AW01318R,DDW00AW01S18R
"240801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,23,8,57,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,23,7,55,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,23,8,57,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,18,7,54,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"240901",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,100,88,100,83,67,100,68,32,89,88,63,100,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,48,18,82,50,23,84,36,13,67,45,21,77,38,8,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,47,17,82,50,22,83,35,12,66,44,20,76,37,8,64,48,17,84,51,23,85,39,14,70,44,19,78,43,10,71,48,18,82,50,23,84,36,13,67,45,21,77,38,8,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,30,7,73,39,14,77,20,6,52,19,6,57,23,3,50,48,19,80,50,24,82,34,12,63,46,22,76,33,6,59,33,9,75,40,15,78,23,7,56,28,10,66,25,3,52,26,9,54,33,14,60,24,8,39,24,10,43,22,9,30,-1,-1,-1,47,22,81,43,20,75,67,50,83,-1,-1,-1
"240903",-1,-1,-1,-1,-1,-1,82,45,91,-1,-1,-1,-1,-1,-1,93,68,98,89,73,98,85,54,94,95,81,100,84,74,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,56,24,86,60,30,89,45,17,76,54,26,84,46,14,73,-1,-1,-1,76,44,92,57,37,77,83,42,92,-1,-1,-1,51,20,84,56,26,88,40,14,73,49,23,81,40,10,69,56,23,87,62,31,90,49,20,81,52,24,85,51,16,79,56,24,86,60,29,89,45,17,76,54,26,83,45,13,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,5,67,38,12,79,16,4,52,18,6,55,19,2,50,56,25,85,58,29,88,41,15,72,56,28,83,41,11,67,34,8,77,43,15,83,23,5,62,34,11,73,22,3,56,25,7,55,35,12,67,23,8,41,30,11,52,20,7,29,78,46,92,72,47,97,67,35,87,65,41,89,65,26,82
"240904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,10,67,43,17,78,43,19,76,43,25,86,43,20,74,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,37,15,73,36,15,74,39,18,82,38,19,66,-1,-1,-1,45,13,83,46,13,81,38,21,100,-1,-1,-1,25,8,67,42,18,78,41,18,75,43,25,86,38,21,71,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,18,59,41,20,75,40,22,73,50,30,70,45,21,79,-1,-1,-1,24,13,53,31,20,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,33,67,55,38,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1
"241901",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,54,24,87,46,17,86,43,14,76,32,11,74,34,8,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,13,80,37,11,82,33,7,69,27,8,69,-1,-1,-1,56,23,89,46,16,88,47,16,79,27,13,69,41,10,78,41,13,82,41,11,83,35,9,69,28,7,62,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52,25,85,45,17,84,38,13,72,35,8,77,-1,-1,-1,27,9,75,26,4,77,23,4,59,15,5,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,42,93,58,29,92,57,26,88,40,16,89,53,19,77
"241902",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,25,84,59,25,91,63,26,87,81,60,96,61,19,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,15,85,42,13,73,65,41,94,55,18,80,53,24,84,64,27,93,68,30,87,82,64,98,78,29,93,35,12,75,43,16,86,50,15,79,71,49,98,47,19,78,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,25,83,54,22,88,57,21,87,78,57,93,45,10,78,-1,-1,-1,29,9,79,28,3,66,60,35,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67,32,91,69,30,94,71,32,93,88,68,96,69,23,90
"241903",-1,-1,-1,48,29,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,39,15,75,42,18,79,38,14,69,42,20,72,32,8,57,20,7,64,27,7,72,26,7,56,28,11,66,-1,-1,-1,28,10,67,35,13,76,30,9,63,33,14,66,27,4,51,36,15,75,42,19,80,42,17,73,42,21,74,35,10,62,32,11,70,38,15,77,34,10,67,37,15,68,27,5,52,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,32,10,73,15,3,50,-1,-1,-1,-1,-1,-1,41,16,75,42,18,78,35,11,65,42,20,71,29,6,52,19,4,62,23,6,69,18,2,53,21,5,59,14,2,41,-1,-1,-1,16,6,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,66,32,91,62,34,87,58,28,81,62,38,85,49,21,72
"241904",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,63,100,64,55,100,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,9,66,29,12,65,30,11,59,45,23,72,22,5,43,17,4,54,22,6,52,18,4,50,33,16,61,19,7,33,25,7,61,27,10,62,26,9,56,38,21,71,17,3,36,30,8,66,30,12,66,33,12,62,45,23,72,22,5,45,29,7,68,28,12,68,32,11,60,39,21,73,22,4,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,17,5,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,9,66,29,12,64,28,9,57,44,23,71,23,5,41,11,3,52,14,3,49,14,4,42,26,12,54,-1,-1,-1,-1,-1,-1,21,9,33,22,6,27,-1,-1,-1,-1,-1,-1,55,27,80,46,23,77,48,22,71,75,35,82,-1,-1,-1
"241906",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,8,82,41,14,82,41,15,72,44,18,84,52,11,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,12,78,33,11,68,41,18,84,-1,-1,-1,-1,-1,-1,40,14,84,43,15,73,39,18,77,55,17,74,-1,-1,-1,36,14,77,32,9,66,39,16,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,15,80,39,15,71,50,17,92,-1,-1,-1,-1,-1,-1,24,7,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,13,93,55,17,91,62,28,87,56,20,80,-1,-1,-1
"242902",-1,-1,-1,42,42,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,36,11,68,40,16,78,33,11,62,-1,-1,-1,36,15,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,9,63,35,13,75,28,8,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,44,14,76,34,13,65,-1,-1,-1,45,21,74,-1,-1,-1,35,13,70,28,6,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,11,65,36,17,80,32,9,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,13,75,43,14,85,38,13,69,-1,-1,-1,45,18,71
"242903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,12,69,54,21,92,50,18,81,36,13,72,46,14,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,57,19,92,45,13,80,-1,-1,-1,-1,-1,-1,33,10,65,55,19,93,55,17,86,-1,-1,-1,53,23,90,-1,-1,-1,52,19,89,43,12,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,38,11,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,15,72,53,23,91,46,18,77,44,20,80,-1,-1,-1,-1,-1,-1,38,9,84,23,9,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,22,78,57,26,95,63,28,87,47,20,80,50,19,88
"242905",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"242906",-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,57,18,89,66,19,86,55,23,90,-1,-1,-1,67,33,94,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,64,15,88,60,28,95,-1,-1,-1,67,42,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,69,23,85,49,16,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,65,17,85,56,25,91,-1,-1,-1,65,29,94
"243901",48,16,74,32,9,76,44,15,73,36,18,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,28,83,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,43,13,74,34,12,77,39,13,69,44,20,74,30,5,57,-1,-1,-1,24,9,62,29,7,62,44,16,72,-1,-1,-1,30,10,64,27,7,70,31,9,60,38,16,69,24,4,50,44,12,77,35,12,78,45,15,74,39,16,75,31,7,60,36,13,65,26,8,77,33,13,64,40,15,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,14,72,34,12,75,34,11,64,48,23,73,28,4,54,22,3,60,21,4,65,18,3,50,31,10,60,12,3,32,16,7,39,20,8,44,21,7,31,26,11,43,-1,-1,-1,44,13,77,38,13,78,41,13,70,46,22,75,31,6,57
"243902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,9,71,45,16,74,47,13,78,68,34,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,10,71,39,6,73,62,27,85,-1,-1,-1,38,19,75,42,14,73,47,16,79,67,29,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,47,18,75,46,10,77,69,38,85,-1,-1,-1,-1,-1,-1,40,9,70,39,9,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,11,74,45,17,75,46,14,78,69,33,92,-1,-1,-1
"243903",-1,-1,-1,63,29,84,67,21,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,61,29,86,58,27,86,53,21,82,52,23,82,47,12,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,54,22,82,49,19,81,43,15,74,42,17,78,33,8,68,56,25,85,56,26,85,57,22,86,43,21,79,53,18,84,54,24,78,47,15,77,43,16,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,66,33,87,60,29,87,51,21,79,60,26,86,42,8,77,40,10,74,36,12,75,29,5,66,37,7,72,-1,-1,-1,-1,-1,-1,19,7,47,22,5,45,-1,-1,-1,-1,-1,-1,62,29,87,60,29,87,54,22,82,54,26,84,49,13,85
"243905",50,20,82,45,19,78,46,18,75,63,38,85,34,7,55,68,47,87,77,56,96,71,42,84,73,58,85,71,39,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,43,17,76,41,18,75,41,16,69,46,28,74,36,10,58,22,6,60,25,6,62,25,8,55,26,13,58,17,5,39,33,10,69,31,11,69,31,10,62,33,15,66,23,5,47,43,16,77,42,17,78,45,18,74,44,25,74,41,13,64,36,10,71,33,12,71,32,11,64,36,16,69,27,5,50,-1,-1,-1,33,12,72,41,10,69,-1,-1,-1,-1,-1,-1,15,4,52,21,6,58,14,3,44,-1,-1,-1,-1,-1,-1,43,19,75,40,18,73,37,14,65,48,30,74,31,6,52,21,4,62,21,5,62,19,4,53,23,9,59,14,3,35,13,4,37,17,4,42,14,3,30,20,7,42,-1,-1,-1,55,26,85,51,24,83,52,22,78,58,40,82,48,14,69
"243906",-1,-1,-1,39,21,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,75,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,42,16,79,42,17,80,41,14,73,29,8,59,28,9,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,8,71,36,14,76,31,8,68,-1,-1,-1,21,5,50,41,15,80,41,16,82,46,15,76,25,10,59,32,10,58,36,11,76,40,14,75,34,13,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,16,77,43,18,79,36,12,71,-1,-1,-1,25,8,52,25,7,65,25,7,72,20,3,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,20,83,45,20,83,48,17,75,27,7,56,30,12,54
"244901",.,.,.,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,48,12,81,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,14,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,16,80,-1,-1,-1,-1,-1,-1
"244903",-1,-1,-1,43,15,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,21,91,31,18,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,12,70,33,13,68,33,11,60,37,13,75,22,3,45,-1,-1,-1,23,7,61,22,9,46,-1,-1,-1,-1,-1,-1,28,8,64,26,9,61,26,8,53,27,6,65,-1,-1,-1,30,7,68,34,12,71,37,12,66,30,6,73,-1,-1,-1,29,8,66,30,11,66,27,8,58,31,7,76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,27,12,68,17,8,45,-1,-1,-1,-1,-1,-1,38,18,71,33,15,64,29,10,55,45,20,76,19,3,38,16,5,55,18,6,53,16,5,42,18,5,60,-1,-1,-1,-1,-1,-1,13,7,31,12,4,18,-1,-1,-1,-1,-1,-1,42,15,77,38,16,69,42,14,66,50,20,83,30,5,51
"244905",.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,18,80,33,13,81,39,13,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,12,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,13,84,41,17,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,14,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,44,28,83,31,13,78,36,8,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,19,81,41,16,88,40,12,76,-1,-1,-1,-1,-1,-1
"245901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,34,12,81,34,15,68,43,15,77,55,28,91,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,29,7,78,27,11,64,35,10,71,48,16,90,-1,-1,-1,-1,-1,-1,36,15,68,47,16,84,54,23,85,-1,-1,-1,34,12,81,34,14,69,43,15,76,55,27,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,13,85,32,14,69,38,13,69,57,33,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.
"245902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,12,83,43,16,84,44,15,73,42,16,73,40,9,76,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,32,9,80,41,14,82,38,12,70,38,12,69,36,8,73,42,9,87,43,15,84,49,18,77,46,14,78,44,8,79,38,12,83,43,15,84,44,14,73,42,16,73,40,8,76,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,25,7,75,18,9,44,-1,-1,-1,-1,-1,-1,35,15,79,43,16,83,40,12,69,38,17,67,36,10,72,-1,-1,-1,26,7,73,21,4,54,22,5,54,-1,-1,-1,-1,-1,-1,40,26,67,29,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,32,79,69,23,81,-1,-1,-1,-1,-1,-1
